book_id,lec,prof,bk,publisher,author,serial,credit,rating,major,difficulty
632,조직심리,서용원,조직심리학(3판),시그마프레스,"Steve M Jex, Thomas W Britt",PSY3004-01,3,2.79,8,2
633,실험설계,용정순,심리학 실험법(7판),Cengage Learning,Martin,PSY3012-01,3,3.47,8,2
634,영유아발달,박지현,영유아발달의 이해(3판)(양장본 HardCover),학지사,정옥분,KID3069-01,3,4.67,47,2
635,임상심리,김주희,임상심리학(8판),CENGAGE LEARNING,"권정혜, 강연욱, 이훈진, 김은정",PSY3018-01,3,4.29,8,2
636,집단상담및치료,김주희,집단상담의 이론과 실제(8판),학지사,Gerald Corey,PSY3021-01,3,4.75,8,2
637,문화와사회심리,최훈석,문화심리학(양장본 HardCover),학지사,"한성열, 한민, 이누미야 요시유키, 심경섭",PSY3039-01,3,4.62,8,2
638,특수아교육론,이양희,Exceptional Children: Pearson New International Edition,PEARSON,Heward,KID2005-01,3,2.75,47,1
639,부모교육론,변혜원,부모교육(다음 세대를 위한),학지사,"신용주, 김혜수",KID3009-01,3,3.5,47,2
640,아동미디어교육,현은자,미디어 리터러시,소통,James  Potter,KID3022-01,3,3.36,47,2
641,언어지도,현은자,영유아 언어교육의 이해(3판),학지사,"한유미, 김혜선, 권희경, 양연숙, 백은정",KID3054-01,3,3.33,47,2
642,아동음악,염현경,영유아 음악교육,정민사,최예린,KID3064-01,3,0.0,47,2
643,아동청소년이상발달과행동분석,박지현,유 아동기 문제행동 예방 및 지도(3판)(반양장),시그마프레스,"Barbara Kaiser, Judy Sklar Rasminsky",KID3077-01,3,0.0,47,2
644,동아시아국제관계론,홍관희,한반도 전쟁,자유민주,홍관희,PSD2023-01,3,0.0,41,1
645,중국외교정책론,이희옥,차이나 핸드북,김영사,성균중국연구소,PSD3024-01,3,4.53,41,2
646,국가정보론,전웅,현대국가정보학(양장본 HardCover),박영사,전웅,PSD3055-01,3,4.63,41,2
647,식품위생학,조유란,식품위생학(New)(개정판 3판),지구문화사,"김옥경, 김창렬, 박인숙, 방우석, 범봉수",FBT2016-41,3,4.0,48,1
648,식품면역학,박계원,THE IMMUNE SYSTEM(제3판),GARLAND SCIENCE,없음,FBT3017-41,3,4.9,48,2
649,식품면역학,박계원,면역학(4판),라이프사이언스,Peter Parham,FBT3017-41,3,4.9,48,2
650,인체영양학,최성숙,21세기 영양학 원리(4판),교문사,"최혜미, 김정희, 김초일, 장경자, 민혜선",FBT3023-41,3,4.57,48,2
651,인체영양학,최성숙,인체생리학(7판),라이프사이언스,Dee Unglaub Sliverthorn,FBT3023-41,3,4.57,48,2
652,인체영양학,최성숙,인체생리학(이해하기 쉬운)(개정판),파워북,"이연숙, 구재옥, 임현숙, 강영희, 권종숙",FBT3023-41,3,4.57,48,2
653,분자생물학,오정수,Molecular Biology: Principles of Genome Function (Paperback),Oxford USA,Craig Nancy,FBT3011-41,3,0.0,48,2
654,분자생물학,오정수,분자생물학 유전체 기능의 원리,홍릉과학출판사,"Craig, Cohen-Fix, Green, Greider, Storz",FBT3011-41,3,0.0,48,2
655,세포공학,이석찬,Cell Biology 7th Edition International S,WILEY ACADEMIC,WILEY ACADEMIC,IBT2006-41,3,4.09,49,1
656,세포공학,이석찬,세포생물학(Karp's)(8판),월드사이언스,"Janet Iwasa, Wallace Marshall",IBT2006-41,3,4.09,49,1
657,종양생물학,이종성,Molecular Biology of Cancer,Oxford University Press,Lauren Pecorino,IBT3018-41,3,4.4,49,2
658,종양생물학,이충은,Principles of Cancer Biology,Benjamin Cummings,"Kleinsmith, Lewis",IBT3018-41,3,4.4,49,2
659,신경생리학,윤기정,신경과학: 뇌의 탐구(3판)(CD1장포함),바이오메디북,"MARK F BEAR, BARRY W CONNORS, MICHAEL A PARADISO",IBT3022-41,3,5.0,49,2
660,물리전자,이경식,전자재료물성 및 소자공학(3판)(CD1장포함)(양장본 HardCover),홍릉과학출판사,S O Kasap,EEE2006-41,3,3.58,15,1
661,물리전자,정일섭,Principles of Electronic Materials and Devices,McGraw-Hill,Kasap,EEE2006-41,3,3.58,15,1
662,물리전자,신창환,반도체 소자공학,피어슨에듀케이션코리아,Robert F Pierret,EEE2006-41,3,3.58,15,1
663,물리전자,송장근,전자재료물성 및 소자공학(3/E)(CD1장포함),홍릉과학출판사,SOKASAP,EEE2006-41,3,3.58,15,1
664,고분자화학,송창식,고분자과학(3판),자유아카데미,Robert J Young,CHY3025-41,3,4.5,50,2
665,고분자화학,김지흥,Polymer Chemistry: An Introduction,Oxford USA,Stevens Malcolm P,CHY3025-41,3,4.5,50,2
666,고분자화학,김지흥,고분자 화학 입문(제3판),자유아카데미,박문수 외,CHY3025-41,3,4.5,50,2
667,고분자화학,이영관,고분자 재료의 기본 원리(3판),자유아카데미,"Stephen L Rosen, Christopher S Brazel",CHY3025-41,3,4.5,50,2
668,고분자화학,배진영,고분자화학(제3판),사이텍미디어,GEORGE ODIAN,CHY3025-41,3,4.5,50,2
669,통계적데이터분석,이연란,Do it! 쉽게 배우는 R 데이터 분석,이지스퍼블리싱,김영우,AAI2006-01,3,2.57,51,1
670,데이터베이스개론,김응모,Fundamental Database System (NEW),Prentice-Hall,Elmasri Ramez,AAI2008-01,3,4.47,51,1
671,이산수학,배시영,이산수학(MSE),한빛아카데미,박두순,AAI3004-01,3,4.17,51,2
672,이산수학,이영수,Discrete Mathematics,Brooks Cole,Ferland,AAI3004-01,3,4.17,51,2
673,이산수학,이영수,Discrete Mathematics 7/E,Pearson Education Ltd,Johnsonbaugh,AAI3004-01,3,4.17,51,2
674,이산수학,이영수,"Discrete Mathematics, Global Edition",Pearson Education,Johnsonbaugh Richard,AAI3004-01,3,4.17,51,2
675,이산수학,이영수,Linear Algebra and its Applications,Pearson,David C Lay,AAI3004-01,3,4.17,51,2
676,이산수학,이영수,이산수학(7판),한티미디어,Richard Johnsonbaugh,AAI3004-01,3,4.17,51,2
677,정보보호개론,원동호,현대 암호학(4판),그린,원동호,SWE3025-41,3,4.44,18,2
678,웹개발기초,김철우,파이썬 웹 프로그래밍(개정판),한빛미디어,김석훈,CNT2012-01,3,4.25,52,1
679,오토마타,김응모,형식언어와 오토마타. 5/E(5판),홍릉과학출판사,Peter Linz,SWE2003-41,3,4.5,18,1
680,운영체제,윤희용,운영체제(9판),교보문고,"Silberschatz, Peter B Galvin, Greg Gagne",COM3005-01,3,3.0,38,2
681,운영체제,엄영익,Operating System Concepts,Wiley,Silberschatz,COM3005-01,3,3.0,38,2
682,컴퓨터구조개론,신동군,COMPUTER ORGANIZATION AND DESIGN 5/E(컴퓨터 구조 및 설계),elsevier,David A Patterson,SWE3005-41,3,4.63,18,2
683,컴퓨터구조개론,신동군,컴퓨터 구조 및 설계(5판),한티미디어,"David A. Patterson, L Hennessy",SWE3005-41,3,4.63,18,2
684,프로그래밍언어,남범석,프로그래밍 언어(새로 보는)(CD1장포함),에이콘출판,마이클 스콧,SWE3006-41,3,2.21,18,2
685,프로그래밍언어,정태명,Programming Languages,Prentice Hall,"Pratt, T.W. / Zelkowitz, M.V.",SWE3006-41,3,2.21,18,2
686,프로그래밍언어,정태명,"Programming Languages, 4/E",Prentice-Hall,Pratt,SWE3006-41,3,2.21,18,2
687,디지털신호처리,김중규,Discrete-Time Signal Processing,Prentice-Hall,"Oppenheim, Schafer Ronald W",EEE3011-41,3,4.5,15,2
688,통신시스템,윤석호,HAYKIN의 통신이론(2판),한티미디어,SIMON HAYKIN 외,EEE3032-42,3,4.06,15,2
689,통신시스템,윤석호,통신시스템(5판),한티에듀,"Simon Haykin, Michael Moher",EEE3032-42,3,4.06,15,2
690,디지털시스템,민형복,Digital Systems Design Using Verilog(Paperback),Cengage Learning,Charles Roth,ICE3024-41,3,3.57,17,2
691,디지털시스템,민형복,디지털 시스템 설계(Verilog를 이용한),CENGAGE LEARNING,"Charles Roth, Lizy Kurian  John, Byeong Kil Lee",ICE3024-41,3,3.57,17,2
692,디지털시스템,민형복,디지털 시스템 설계(VHDL을 이용한)(2판)(CD1장포함),텍스트북스,"CHARLES H ROTHJR, LIZY KURIAN JOHN",ICE3024-41,3,3.57,17,2
693,디지털시스템,김종태,Digital Systems Design Using VHDL,Cengage Learning,Charles H Roth,ICE3024-41,3,3.57,17,2
694,컴퓨터네트웍개론,김유성,Computer Networking: A Top-Down Approach,Pearson,"JAMES F KUROSE, KEITH W ROSS",SWE3022-41,3,3.88,18,2
695,컴퓨터네트웍개론,김유성,컴퓨터 네트워킹 : 하향식 접근(7판),퍼스트북,"James F Kurose, Keith WRoss",SWE3022-41,3,3.88,18,2
696,웹프로그래밍실습,정윤경,HTML5 + CSS3 + JavaScript로 배우는 웹프로그래밍 기초,인피니티북스,천인국,SWE3048-01,2,3.0,18,2
697,운동처방론,강현식,건강한 삶을 위한 운동처방기초(6판),대한미디어,"Scott K Powers, Stephen L Dodd, Erica M Jackson",SPT3004-41,3,0.0,53,2
698,생식생물학,이석희,Human Reproductive Biology (양장본 HardCover),Academic Press,Jones Richard E,BIO3015-41,3,4.75,54,2
699,현대미술의쟁점,김계원,세계 사진사 32장면 (1826~1955),디자인하우스,최봉림,ART2036-01,3,4.75,55,1
700,대학·중용,김성기,대학 중용 강설(4판)(사서삼경강설 시리즈 1)(양장본 HardCover),성균관대학교출판부,이기동,COS2005-01,3,3.16,56,1
701,대학·중용,김성기,대학 중용집주(개정증보판)(동양고전국역총서 3)(양장본 HardCover),전통문화연구회,성백효,COS2005-01,3,3.16,56,1
702,한국미학사,조민환,한국미의 조명,열화당,조요한,COS3055-01,3,4.53,56,2
703,회로이론2,이병국,Electric Circuits,Pearson Higher Education,James Nilsson & Susan Rjedel,EEE2012-41,3,4.32,15,1
704,생물물리학,이상호,Physical Chemistry for the Life Sciences,W H Freeman & Co,Atkins P W/Paula Julio de/,BIO2012-41,3,4.25,54,1
705,생물물리학,이상호,Physical Chemistry for the Life Sciences (Revised),"Oxford University Press, USA",Atkins Peter,BIO2012-41,3,4.25,54,1
706,유전및유전체학,최철용,Genetics: From Genes to Genomes,MCGRAW-HILL Higher Education,MCGRAW-HILL Higher Education,BIO3001-41,3,4.25,54,2
707,유전및유전체학,최철용,유전학(하트웰의)(5판),홍릉과학출판사,"Hartwell, Goldberg, Fischer, Hood",BIO3001-41,3,4.25,54,2
708,진화학,윤환수,Evolution,W. W. Norton & Company,"Carl T Bergstrom, Lee Alan Dugatkin",BIO3020-41,3,4.0,54,2
709,진화학,윤환수,Evolution (Paperback),W. W. Norton & Company,"Carl T. Bergstrom, Lee Alan Dugatkin",BIO3020-41,3,4.0,54,2
710,분자식물과학,정재훈,식물 생리와 발달(6판),라이프사이언스,"Lincoln Taiz, Eduardo Zeiger, Ian Max Moller, Angus Murphy",BIO3047-41,3,0.0,54,2
711,해석학2,김인숙,Introduction to Analysis : International Edition (Paperback)(),Pearson Education Asia,"Wade, William",MTH2006-41,3,4.12,57,1
712,응용미분방정식,년푸중,"Differential Equations, Dynamical Systems, and an Introduction to Chaos",ACADEMIC PRESS,Morris W Hirsch,MTH2012-41,3,3.35,57,1
713,벡터해석,정윤모,Vector Calculus(4판),Pearson,Susan J Colley,MTH2003-41,3,4.7,57,1
714,암호론,권순학,Introduction to Cryptography with Coding Theory(2판),PEARSON,"Wade Trappe, Lawrence C Washington",MTH3007-41,3,4.63,57,2
715,확률론,배종식,Probability,Springer,Karr,MTH3022-41,3,1.43,57,2
716,위상수학2,이계선,Topology,PEARSON,James Munkres,MAE3008-01,3,5.0,9,2
717,유기화학2,윤승수,맥머리의 유기화학. 8/E(8판),사이플러스,John E McMurry,CHY2006-41,3,4.0,50,1
718,유기화학2,류도현,Organic Chemistry,McGraw-Hill,Janice Gorzynski Smith,CHY2006-41,3,4.0,50,1
719,분석화학2,박성호,분석화학(9판),자유아카데미,Daniel C Harris,CHY2008-41,3,3.9,50,1
720,광전자공학,이명현,광전자 및 광자공학(2판),퍼스트북,S O Kasap,EEE3055-41,3,4.29,15,2
721,전자회로실험,유관호,단계별로 배우는 전자회로 실험 : 기본 소자부터 응용 회로까지,한빛아카데미,이강윤,EEE2004-41,2,3.0,15,1
722,전기자기학1,이연호,전자기학(수정판),한티미디어,이연호,EEE2009-41,3,4.42,15,1
723,전기자기학2,황금철,Elements of Electromagnetics,Oxford (USA),Matthew N O Sadiku,EEE2010-41,3,3.19,15,1
724,전기자기학2,황금철,전자기학(5판),진샘미디어,MATTHEW N O SADIKU,EEE2010-41,3,3.19,15,1
725,전기자기학2,황금철,전자기학(6판),진샘미디어,Matthew N O Sadiku,EEE2010-41,3,3.19,15,1
726,전자회로2,유관호,Microelectronic Circuits,Oxford University Press,Sedra,EEE2014-41,3,4.31,15,1
727,집적회로,이강윤,CMOS,Wiley-IEEE Press,R Jacob Baker,EEE3026-41,3,4.17,15,2
728,집적회로,이강윤,"CMOS : CIRCUIT DESIGN, LAYOUT, AND SIMULATION",IEEE Computer Society Press,Baker R Jacob,EEE3026-41,3,4.17,15,2
729,VLSI설계,이강윤,Integrated Circuit Design (+ Access Code) (IE),Prentice-Hall,Weste,EEE3033-41,3,4.6,15,2
730,전기기기,정상용,Fitzgerald and Kingsleys Electric Machinery (Paperback),McGraw Hill,Umans,EEE3040-41,3,3.75,15,2
731,전기기기,정상용,전기기기(7판),퍼스트북,Stephen D Umans,EEE3040-41,3,3.75,15,2
732,전기기기,정상용,전기기기공학(3판),퍼스트북,PC Sen,EEE3040-41,3,3.75,15,2
733,배전자동화설계,김철환,배전시스템공학(최신)(개정판),북스힐,대한전기학회,EEE3043-41,3,3.64,15,2
734,기초회로실험,이병국,회로이론실험(실습을 통하여 체계적 이해를 돕는)(2판),두양사,"이준신, 윤석호, 박기헌",EEE2001-41,2,4.18,15,1
735,언어심리,백연지,언어심리학(5판)(반양장),박학사,DAVID W CARROLL,PSY3027-01,3,4.2,8,2
736,성균논어,함윤식,우리들의 세상 논어로 보다,사람의무늬,인성교육교재편찬위원회,GEDC010-01,2,3.91,58,0
737,성균논어,함윤식,"우리들의 세상, 논어로 보다(개정판)",성균관대학교출판부,"고재석, 권경자, 김동민, 이천승, 정병섭",GEDC010-01,2,3.91,58,0
738,성균논어,고재석,논어(유교경전번역총서 1),성균관대학교출판부,유교문화연구소,GEDC010-01,2,3.91,58,0
739,성균논어,고재석,논어(현대지성 클래식 23),현대지성,공자,GEDC010-01,2,3.91,58,0
740,성균논어,고재석,논어강설(4판)(사서삼경강설 시리즈 2),성균관대학교출판부,이기동,GEDC010-01,2,3.91,58,0
741,성균논어,고재석,심산 김창숙 평전(양장본 HardCover),시대의창,김삼웅,GEDC010-01,2,3.91,58,0
742,성균논어,고재석,통하니까 인간이다,커뮤니케이션북스,이효성,GEDC010-01,2,3.91,58,0
743,성균논어,임홍태,논어,심산,편집부,GEDC010-01,2,3.91,58,0
744,성균논어,이주강,"리더십, 성균에 길이 있다",사람의무늬,성균리더십출간위원회,GEDC010-01,2,3.91,58,0
745,이론리더십,신완선,P를 보면 발걸음이 가볍다,KSAM,신완선,GEDR013-01,2,3.85,58,0
746,이론리더십,신완선,P를 보면 발걸음이 가볍다 (비전편),KSAM,신완선,GEDR013-01,2,3.85,58,0
747,이론리더십,신완선,리얼 옵션,더난출판사,없음,GEDR013-01,2,3.85,58,0
748,이론리더십,신완선,테크노 리더십,김영사,신완선,GEDR013-01,2,3.85,58,0
749,이론리더십,차동옥,논리적 추론과 증명(3판),이제이북스,이병덕,GEDR013-01,2,3.85,58,0
750,앙트레프레너십과리더십,이원준,리더십 이론과 실제(양장본 HardCover),학지사,"탁진국, 손주영",GEDR015-I1,2,3.48,58,0
751,영어발표,토머스존,Poised to presen(개정판),성균관대학교출판부,성균어학원,GEDG002-01,2,3.75,58,0
752,영어발표,토머스존,Poised to Present(Paperback),성균관대학교출판부,성균어학원,GEDG002-01,2,3.75,58,0
753,영어발표,다인리듬,Write On,성균관대학교출판부,편집부,GEDG002-01,2,3.75,58,0
754,영어발표,저스틴바라스,Write On(개정판),성균관대학교출판부,성균어학원,GEDG002-01,2,3.75,58,0
755,문예영어,모건뱁스트,Starship Troopers,Ace Books,Heinlein Robert A,GEDG007-01,2,4.23,58,0
756,문예영어,모건뱁스트,The Forever War,없음,Haldeman Joe,GEDG007-01,2,4.23,58,0
757,비즈니스영어,다인리듬,Market Leader Elementary Course Book CD,Longman,Cotton,GEDG005-01,2,3.43,58,0
758,비즈니스영어,다인리듬,Market Leader: Intermediate Business English CourseBook,Prentice-Hall,David Cotoon,GEDG005-01,2,3.43,58,0
759,비즈니스영어,다인리듬,Market Leader(3rd Extra) SB(w/DVD) Intermediate,PEARSON,Cotten,GEDG005-01,2,3.43,58,0
760,스페인어문화권의사회와문화,강정원,라틴 아메리카를 찾아서,민음사,"곽재성, 우석균",GEDG019-01,2,4.53,58,0
761,스페인어문화권의사회와문화,강정원,왜 스페인은 끌리는가(타산지석 18),리수,안영옥,GEDG019-01,2,4.53,58,0
762,스페인어문화권의사회와문화,강정원,차이를 넘어 공존으로,서울대학교출판문화원,서울대학교 서어서문학과,GEDG019-01,2,4.53,58,0
763,스페인어문화권의사회와문화,강정원,콜럼버스에서 룰라까지,개마고원,송기도,GEDG019-01,2,4.53,58,0
764,현대세계와글로벌시각,김현숙,숫자로 보는 세계화 교과서,현실문화,카를 알브레히트 이멜,GEDG010-01,2,3.49,58,0
765,현대세계와글로벌시각,전비호,Global Business Today,McGraw Hill,Charles W L Hill,GEDG010-01,2,3.49,58,0
766,현대세계와글로벌시각,전비호,국제경영(글로벌 시대의)(8판),MCGRAWHILL,Charles W L Hill,GEDG010-01,2,3.49,58,0
767,발표와토론1,이소영,말하기 능력을 키우는 발표의 기술,성균관대학교출판부,"김경훤, 홍은실, 현원숙, 김희경, 오광근",GEDW015-01,2,4.0,58,0
768,스피치와토론,오현정,소통의 기초 스피치와 토론(시학과 향연 3),성균관대학교출판부,스피치와 토론 교과교재 출간위원회,GEDW003-03,2,4.06,58,0
769,스피치와토론,오현정,스피치와 토론(개정판),성균관대학교출판부,"이상철, 백미숙, 정현숙",GEDW003-03,2,4.06,58,0
770,스피치와토론,오현정,스피치와 토론(글쓰기와 커뮤니케이션 03),성균관대학교대동문화연구원,"이상철, 백미숙, 정현숙",GEDW003-03,2,4.06,58,0
771,스피치와토론,백미숙,스피치로 승부하라,교보문고,백미숙,GEDW003-03,2,4.06,58,0
772,스피치와토론,백미숙,토론(커뮤니케이션 이해 총서),커뮤니케이션북스,백미숙,GEDW003-03,2,4.06,58,0
773,스피치와토론,이상욱,창의적 사고 소통의 글쓰기(3판)(시학과 향연 1),성균관대학교출판부,"김경훤, 김미란, 김성수",GEDW003-03,2,4.06,58,0
774,의사소통1,이수미,사고력을 키우는 읽기의 기술,성균관대학교출판부,"김경훤, 김희경, 홍은실, 오광근, 유하라",GEDW008-01,2,0.0,58,0
775,의사소통2,박혜경,강의 듣기의 기술. 1(CD1장포함)(외국인 유학생을 위한 교양 한국어),성균관대학교출판부,"김경훤, 현원숙, 유하라, 오문경, 장민정",GEDW009-01,2,4.0,58,0
776,의사소통4,홍은실,강의 듣기의 기술. 2,성균관대학교출판부,김경훤,GEDW014-01,2,4.25,58,0
777,의사소통4,장민정,강의 듣기의 기술. 2(개정판)(CD1장포함),성균관대학교출판부,"김경훤, 홍은실, 장민정, 유하라, 현원숙",GEDW014-01,2,4.25,58,0
778,창의적글쓰기,배선애,창의적 사고 소통의 글쓰기,성균관대학교출판부,"김경훤, 김미란, 김성수",GEDW001-01,2,4.07,58,0
779,창의적글쓰기,김성수,프랑켄슈타인의 글쓰기,글누림,없음,GEDW001-01,2,4.07,58,0
780,창의적글쓰기,김성수,프랑켄슈타인의 글쓰기(개정판),글누림,김성수,GEDW001-01,2,4.07,58,0
781,창의적글쓰기,김진균,보정 한글 맞춤법 강의(양장본 HardCover),신구문화사,"이희승, 안병희, 한재영",GEDW001-01,2,4.07,58,0
782,창의적글쓰기,김경훤,문장의 실제와 분석(글쓰기를 위한),지필미디어,김경훤,GEDW001-01,2,4.07,58,0
783,창의적글쓰기,진순애,글쓰기와 자기발견의 근대,역락,진순애,GEDW001-01,2,4.07,58,0
784,창의적글쓰기,이봉범,과학혁명의 구조(4판),까치,토머스 쿤,GEDW001-01,2,4.07,58,0
785,창의적글쓰기,심선옥,자유론(책세상문고 고전의 세계),책세상,존 스튜어트 밀,GEDW001-01,2,4.07,58,0
786,학술적글쓰기,김태경,무지개를 풀며,바다출판사,리처드 도킨스,GEDW002-01,2,3.54,58,0
787,학술적글쓰기,김태경,비판적 사고 학술적 글쓰기(시학과 향연 시리즈 2),성균관대학교출판부,"원만희, 박정하, 박상태, 한기호, 김상현",GEDW002-01,2,3.54,58,0
788,학술적글쓰기,김태경,욕망의 진화,사이언스북스,데이비드 버스,GEDW002-01,2,3.54,58,0
789,학술적글쓰기,원만희,돈으로 살 수 없는 것들,와이즈베리,마이클 샌델,GEDW002-01,2,3.54,58,0
790,학술적글쓰기,원만희,학술적 글쓰기,성균관대학교출판부,"원만희, 박정하, 박상태, 한기호, 김상현",GEDW002-01,2,3.54,58,0
791,학술적글쓰기,원만희,행복의 기원(양장본 HardCover),21세기북스,서은국,GEDW002-01,2,3.54,58,0
792,학술적글쓰기,전대석,3차 산업혁명,민음사,제레미 리프킨,GEDW002-01,2,3.54,58,0
793,학술적글쓰기,전대석,SWP 연습,성균관대학교출판부,"원만희, 박정하, 박상태, 한기호, 김상현",GEDW002-01,2,3.54,58,0
794,학술적글쓰기,전대석,빅 데이터가 만드는 세상,21세기북스,없음,GEDW002-01,2,3.54,58,0
795,학술적글쓰기,전대석,생각하지 않는 사람들,청림출판,니콜라스 카,GEDW002-01,2,3.54,58,0
796,학술적글쓰기,전대석,세상을 바꾼 법정,궁리,"마이클 리프, 미첼 콜드웰",GEDW002-01,2,3.54,58,0
797,학술적글쓰기,전대석,시민혁명(비타 악티바 21),책세상,박윤덕,GEDW002-01,2,3.54,58,0
798,학술적글쓰기,전대석,엔트로피,세종연구원,제레미 리프킨,GEDW002-01,2,3.54,58,0
799,학술적글쓰기,전대석,역사란 무엇인가(개정판 2판),까치,EH 카,GEDW002-01,2,3.54,58,0
800,학술적글쓰기,전대석,역사란 무엇인가(탐구히스토리),탐구당,에드워드 카,GEDW002-01,2,3.54,58,0
801,학술적글쓰기,전대석,역사의 역사,돌베개,유시민,GEDW002-01,2,3.54,58,0
802,학술적글쓰기,전대석,의료윤리와 비판적 글쓰기,북코리아,전대석,GEDW002-01,2,3.54,58,0
803,학술적글쓰기,박정하,문화의 수수께끼(오늘의사상신서 37),한길사,마빈 해리스,GEDW002-01,2,3.54,58,0
804,학술적글쓰기,박정하,시장은 정의로운가,김영사,이정전,GEDW002-01,2,3.54,58,0
805,학술적글쓰기,박정하,자유론(책세상문고 고전의세계 43),책세상,존 스튜어트 밀,GEDW002-01,2,3.54,58,0
806,학술적글쓰기,박정하,정의란 무엇인가,김영사,마이클 샌델,GEDW002-01,2,3.54,58,0
807,학술적글쓰기,박정하,정의란 무엇인가(마이클 샌델),와이즈베리,마이클 샌델,GEDW002-01,2,3.54,58,0
808,학술적글쓰기,박정하,죽음이란 무엇인가,엘도라도,셸리 케이건,GEDW002-01,2,3.54,58,0
809,학술적글쓰기,박정하,학교는 시장이 아니다,궁리,마사 누스바움,GEDW002-01,2,3.54,58,0
810,학술적글쓰기,박정하,학술적 글쓰기(글쓰기와 커뮤니케이션 02),성균관대학교출판부,"손동현, 원만희, 박정하, 배식한, 박상태",GEDW002-01,2,3.54,58,0
811,학술적글쓰기,정준영,경쟁에 반대한다,민들레,알피 콘,GEDW002-01,2,3.54,58,0
812,학술적글쓰기,정준영,인간 불평등 기원론(책세상문고고전의세계 27),책세상,장 자크 루소,GEDW002-01,2,3.54,58,0
813,학술적글쓰기,이창후,Justice,Farrar Straus & Giroux,마이클 샌델,GEDW002-01,2,3.54,58,0
814,학술적글쓰기,김종규,4차 산업 혁명의 충격,흐름출판,"클라우스 슈밥, 포린 어페어스 (엮음)",GEDW002-01,2,3.54,58,0
815,학술적글쓰기,김종규,로봇(양장본 HardCover),모비딕,카렐 차페크,GEDW002-01,2,3.54,58,0
816,학술적글쓰기,김종규,조건 없이 기본소득,바다출판사,바티스트 밀롱도,GEDW002-01,2,3.54,58,0
817,학술적글쓰기,김성희,소유란 무엇인가(대우고전총서 9),아카넷,피에르 조제프 프루동,GEDW002-01,2,3.54,58,0
818,학술적글쓰기,김성희,여성의 종속,책세상,존 스튜어트 밀,GEDW002-01,2,3.54,58,0
819,학술적글쓰기,박우현,종교 행복을 말하다(학글모둠 1),로직인,박우현,GEDW002-01,2,3.54,58,0
820,학술적글쓰기,박우현,철학 글쓰기와 독서를 말하다(학글모둠 2),로직인,박우현,GEDW002-01,2,3.54,58,0
821,학술적글쓰기,박우현,코끼리는 생각하지 마,와이즈베리,조지 레이코프,GEDW002-01,2,3.54,58,0
822,학술적글쓰기,김주일,사회과학입문,성균관대학교출판부,성균관대학교 사회과학대학,GEDW002-01,2,3.54,58,0
823,한국어문서작성,양태영,글쓰기 기초(외국인 유학생을 위한),박이정,양태영,GEDW011-01,2,4.6,58,0
824,한국어문서작성,박은정,한국어 쓰기. 중급 2(대학 강의 수강을 위한)(Paperback),연세대학교출판부,연세대학교 한국어학당,GEDW011-01,2,4.6,58,0
825,과학기술글쓰기,박상태,과학기술 글쓰기: 이론과 실제(시학과 향연 4),성균관대학교출판부,"노상도, 박상태, 한기호, 한영신",GEDW004-41,2,3.99,58,0
826,과학기술글쓰기,박상태,과학기술글쓰기(개정판)(시학과 향연 4),성균관대학교출판부,"노상도, 박상태, 한기호, 한영신",GEDW004-41,2,3.99,58,0
827,과학기술글쓰기,박상태,논리적 추론과 증명(개정판 2판),이제이북스,이병덕,GEDW004-41,2,3.99,58,0
828,과학기술글쓰기,노상도,과학기술 커뮤니케이션,시그마프레스,"노상도, 강무진, 권영돈, 손미애, 신동렬",GEDW004-41,2,3.99,58,0
829,비판적사고,홍지호,비판적 사고,성균관대학교출판부,"이좌용, 홍지호",GEDT003-01,2,4.28,58,0
830,비판적사고,홍지호,비판적 사고(3판),성균관대학교출판부,"이좌용, 홍지호",GEDT003-01,2,4.28,58,0
831,사고와표현,오광근,글쓰기의 절차와 과정,성균관대학교출판부,"김경훤, 오광근, 유하라, 김희경, 현원숙",GEDT013-01,2,3.5,58,0
832,수리적사고,이장주,수학여행,성균관대학교출판부,"강옥기, 김미진, 조현공, 허난",GEDT004-01,2,3.71,58,0
833,수리적사고,이장주,우리 역사 속 수학 이야기,사람의무늬,이장주,GEDT004-01,2,3.71,58,0
834,창의적사고,최인수,"몰입, FLOW",한울림,미하이 칙센트미하이,GEDT006-01,2,3.85,58,0
835,창의적사고,최인수,창의성의 발견,쌤앤파커스,최인수,GEDT006-01,2,3.85,58,0
836,창의적사고,이화선,박영택 창의발상론(양장본 HardCover),한국표준협회미디어,박영택,GEDT006-01,2,3.85,58,0
837,통계적사고,김민숙,통계적 사고(2판)(양장본 HardCover),박영사,"남궁평, 박종선, 허문열",GEDT005-01,2,3.15,58,0
838,기호논리학,정은해,기호논리학,민영사,여훈근,GEDT002-42,2,3.28,58,0
839,기호논리학,이병덕,논리적 추론과 증명,이제이북스,이병덕,GEDT002-42,2,3.28,58,0
840,기호논리학,이병덕,코어 논리학(시그니처클래스),성균관대학교출판부,이병덕,GEDT002-42,2,3.28,58,0
841,일반논리학,홍지호,논리교실 필로지아(CD1장포함),오란디프,정대현 외,GEDT001-I1,2,3.9,58,0
842,경제학입문,신혜원,맨큐의 핵심경제학(7판),Cengage Learning,그레고리 맨큐,GEDI010-01,3,4.89,58,0
843,경제학입문,정승진,와이드 경제학(3판),비앤엠북스,"홍승기, 박환재, 장선구",GEDI010-01,3,4.89,58,0
